order_id,customer_id,order_date,channel,store_city,product_id,product_name,category,product_type,quantity,unit_price,line_total,discount_pct
ORD-15335,C1241,2025-03-22,online,,S003,Full Room Design Package,Services,service,1,499.00,399.20,20
ORD-15335,C1241,2025-03-22,online,,P060,Seagrass Basket Large,Storage,product,1,39.99,31.99,20
ORD-15336,C0688,2025-03-12,in-store,Portland,P003,Non-Stick Frying Pan,Kitchen & Dining,product,1,34.99,34.99,0
ORD-15337,C1539,2025-03-28,in-store,Los Angeles,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,2,64.99,129.98,0
ORD-15337,C1539,2025-03-28,in-store,Los Angeles,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-15338,C1639,2025-03-14,online,,P048,Throw Pillow Set (2),Decor,product,2,44.99,89.98,0
ORD-15338,C1639,2025-03-14,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,1,44.99,44.99,0
ORD-15339,C1058,2025-03-17,in-store,Austin,S003,Full Room Design Package,Services,service,1,499.00,449.10,10
ORD-15339,C1058,2025-03-17,in-store,Austin,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,80.99,10
ORD-15340,C0629,2025-03-01,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,2,39.99,79.98,0
ORD-15340,C0629,2025-03-01,online,,P053,Outdoor Umbrella 9ft,Outdoor & Garden,product,1,129.99,129.99,0
ORD-15340,C0629,2025-03-01,online,,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,149.99,0
ORD-15341,C0950,2025-03-03,online,,P033,Brass Table Lamp,Lighting,product,3,89.99,269.97,0
ORD-15341,C0950,2025-03-03,online,,P057,Premium Garden Tool Set,Outdoor & Garden,product,1,69.99,69.99,0
ORD-15341,C0950,2025-03-03,online,,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,54.99,0
ORD-15342,C0399,2025-03-27,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,349.99,0
ORD-15343,C0073,2025-03-20,online,,P036,Industrial Chandelier,Lighting,product,2,249.99,499.98,0
ORD-15343,C0073,2025-03-20,online,,P040,LED String Lights,Lighting,product,3,19.99,59.97,0
ORD-15343,C0073,2025-03-20,online,,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,29.99,0
ORD-15344,C1893,2025-03-03,online,,P046,Hand-Woven Area Rug 5x7,Decor,product,2,249.99,499.98,0
ORD-15344,C1893,2025-03-03,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15345,C1575,2025-03-08,in-store,Chicago,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,89.99,0
ORD-15346,C1294,2025-03-03,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-15346,C1294,2025-03-03,online,,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-15347,C1170,2025-03-16,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,170.99,10
ORD-15347,C1170,2025-03-16,online,,P032,Standing Desk Converter,Furniture,product,1,199.99,179.99,10
ORD-15347,C1170,2025-03-16,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,314.99,10
ORD-15348,C0771,2025-03-06,online,,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,56.99,5
ORD-15348,C0771,2025-03-06,online,,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,75.99,5
ORD-15348,C0771,2025-03-06,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,284.05,5
ORD-15348,C0771,2025-03-06,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,42.74,5
ORD-15349,C0070,2025-03-11,in-store,Portland,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,249.99,0
ORD-15350,C1821,2025-03-20,online,,P027,Rattan Accent Chair,Furniture,product,1,249.99,237.49,5
ORD-15351,C0135,2025-03-21,in-store,Miami,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-15351,C0135,2025-03-21,in-store,Miami,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,79.99,0
ORD-15351,C0135,2025-03-21,in-store,Miami,P058,Copper Watering Can,Outdoor & Garden,product,1,49.99,49.99,0
ORD-15351,C0135,2025-03-21,in-store,Miami,P040,LED String Lights,Lighting,product,1,19.99,19.99,0
ORD-15351,C0135,2025-03-21,in-store,Miami,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-15352,C1020,2025-03-22,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-15352,C1020,2025-03-22,online,,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,44.99,0
ORD-15353,C0859,2025-03-06,in-store,Portland,P008,Bamboo Cutting Board,Kitchen & Dining,product,3,29.99,89.97,0
ORD-15354,C0433,2025-03-05,online,,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,109.99,0
ORD-15354,C0433,2025-03-05,online,,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-15354,C0433,2025-03-05,online,,P033,Brass Table Lamp,Lighting,product,1,89.99,89.99,0
ORD-15355,C0718,2025-03-05,in-store,Denver,P051,Teak Outdoor Dining Set (5pc),Outdoor & Garden,product,1,899.99,899.99,0
ORD-15355,C0718,2025-03-05,in-store,Denver,P066,Bathroom Shelf Unit,Storage,product,1,69.99,69.99,0
ORD-15356,C1694,2025-03-21,online,,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,3,59.99,179.97,0
ORD-15357,C1041,2025-03-22,online,,P042,Gallery Frame Set (5),Decor,product,3,49.99,142.47,5
ORD-15358,C0542,2025-03-15,in-store,Miami,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,89.98,0
ORD-15358,C0542,2025-03-15,in-store,Miami,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,3,49.99,149.97,0
ORD-15358,C0542,2025-03-15,in-store,Miami,P056,Self-Watering Herb Garden,Outdoor & Garden,product,1,39.99,39.99,0
ORD-15359,C1082,2025-03-16,in-store,New York,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,54.99,0
ORD-15360,C1848,2025-03-26,online,,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-15360,C1848,2025-03-26,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-15360,C1848,2025-03-26,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-15361,C1577,2025-03-25,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-15361,C1577,2025-03-25,online,,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,89.99,0
ORD-15361,C1577,2025-03-25,online,,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,1,34.99,34.99,0
ORD-15362,C1772,2025-03-22,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,44.99,10
ORD-15362,C1772,2025-03-22,online,,P063,Kitchen Drawer Organizer Set,Storage,product,1,34.99,31.49,10
ORD-15363,C0640,2025-03-05,in-store,Portland,P031,Writing Desk,Furniture,product,1,279.99,237.99,15
ORD-15363,C0640,2025-03-05,in-store,Portland,P016,Down Comforter (Queen),Bedding & Bath,product,2,199.99,339.98,15
ORD-15363,C0640,2025-03-05,in-store,Portland,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,55.24,15
ORD-15364,C1740,2025-03-21,in-store,Nashville,P003,Non-Stick Frying Pan,Kitchen & Dining,product,2,34.99,69.98,0
ORD-15364,C1740,2025-03-21,in-store,Nashville,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,29.99,0
ORD-15365,C1653,2025-03-09,in-store,Los Angeles,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-15366,C0488,2025-03-14,online,,P041,Abstract Canvas Print (24x36),Decor,product,2,89.99,179.98,0
ORD-15366,C0488,2025-03-14,online,,P023,Mid-Century Dining Table,Furniture,product,1,599.99,599.99,0
ORD-15366,C0488,2025-03-14,online,,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-15367,C1207,2025-03-23,online,,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,179.99,0
ORD-15367,C1207,2025-03-23,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15368,C1705,2025-03-19,in-store,Denver,P058,Copper Watering Can,Outdoor & Garden,product,1,49.99,49.99,0
ORD-15369,C0515,2025-03-26,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,89.98,0
ORD-15370,C1094,2025-03-08,in-store,Denver,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-15371,C0995,2025-03-21,in-store,New York,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-15371,C0995,2025-03-21,in-store,New York,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,129.99,0
ORD-15371,C0995,2025-03-21,in-store,New York,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-15372,C1316,2025-03-19,in-store,Denver,S001,Interior Design Consultation (1hr),Services,service,1,175.00,166.25,5
ORD-15373,C0504,2025-03-19,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-15374,C1667,2025-03-13,online,,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-15374,C1667,2025-03-13,online,,P041,Abstract Canvas Print (24x36),Decor,product,2,89.99,179.98,0
ORD-15375,C0609,2025-03-04,in-store,Miami,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-15375,C0609,2025-03-04,in-store,Miami,S010,Seasonal Decor Refresh,Services,service,1,250.00,250.00,0
ORD-15375,C0609,2025-03-04,in-store,Miami,P063,Kitchen Drawer Organizer Set,Storage,product,3,34.99,104.97,0
ORD-15376,C1272,2025-03-01,in-store,Chicago,S008,Delivery & Assembly — Premium,Services,service,1,149.00,149.00,0
ORD-15376,C1272,2025-03-01,in-store,Chicago,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-15376,C1272,2025-03-01,in-store,Chicago,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-15376,C1272,2025-03-01,in-store,Chicago,P031,Writing Desk,Furniture,product,1,279.99,279.99,0
ORD-15377,C0677,2025-03-09,in-store,Chicago,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-15378,C0979,2025-03-04,online,,P050,Decorative Bookends (pair),Decor,product,1,34.99,34.99,0
ORD-15378,C0979,2025-03-04,online,,P045,Dried Floral Arrangement,Decor,product,3,44.99,134.97,0
ORD-15379,C1653,2025-03-06,online,,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,179.99,0
ORD-15379,C1653,2025-03-06,online,,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-15380,C0657,2025-03-06,in-store,Portland,S006,Personal Shopping Session,Services,service,1,150.00,150.00,0
ORD-15380,C0657,2025-03-06,in-store,Portland,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-15381,C1184,2025-03-02,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,2,44.99,89.98,0
ORD-15381,C1184,2025-03-02,online,,P063,Kitchen Drawer Organizer Set,Storage,product,1,34.99,34.99,0
ORD-15382,C2000,2025-03-08,online,,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,179.99,0
ORD-15382,C2000,2025-03-08,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-15382,C2000,2025-03-08,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-15383,C1891,2025-03-17,online,,P011,Espresso Machine,Kitchen & Dining,product,2,299.99,509.98,15
ORD-15383,C1891,2025-03-17,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,59.49,15
ORD-15384,C0218,2025-03-27,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,2,69.99,132.98,5
ORD-15384,C0218,2025-03-27,online,,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,170.99,5
ORD-15385,C0005,2025-03-05,in-store,Miami,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-15385,C0005,2025-03-05,in-store,Miami,P017,Weighted Blanket 15lb,Bedding & Bath,product,2,89.99,179.98,0
ORD-15386,C1925,2025-03-23,online,,P053,Outdoor Umbrella 9ft,Outdoor & Garden,product,2,129.99,233.98,10
ORD-15386,C1925,2025-03-23,online,,P039,Beeswax Taper Candles (12),Lighting,product,2,29.99,53.98,10
ORD-15387,C1247,2025-03-13,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,42.49,15
ORD-15387,C1247,2025-03-13,online,,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,46.74,15
ORD-15387,C1247,2025-03-13,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,42.49,15
ORD-15387,C1247,2025-03-13,online,,S004,Home Staging — Living Room,Services,service,1,450.00,382.50,15
ORD-15387,C1247,2025-03-13,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,2,79.99,135.98,15
ORD-15388,C1498,2025-03-10,online,,P028,Velvet Armchair,Furniture,product,1,449.99,449.99,0
ORD-15388,C1498,2025-03-10,online,,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-15389,C0386,2025-03-04,online,,P051,Teak Outdoor Dining Set (5pc),Outdoor & Garden,product,1,899.99,899.99,0
ORD-15389,C0386,2025-03-04,online,,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-15390,C1951,2025-03-24,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15391,C1858,2025-03-06,online,,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,237.49,5
ORD-15391,C1858,2025-03-06,online,,S005,Home Staging — Full Home,Services,service,1,1200.00,1140.00,5
ORD-15391,C1858,2025-03-06,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,2,54.99,104.48,5
ORD-15392,C1812,2025-03-08,in-store,Los Angeles,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,129.99,0
ORD-15392,C1812,2025-03-08,in-store,Los Angeles,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15393,C1819,2025-03-27,online,,P016,Down Comforter (Queen),Bedding & Bath,product,1,199.99,199.99,0
ORD-15394,C0170,2025-03-19,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-15394,C0170,2025-03-19,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,49.99,0
ORD-15395,C0420,2025-03-28,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-15395,C0420,2025-03-28,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,89.98,0
ORD-15396,C0951,2025-03-15,in-store,Miami,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,44.99,10
ORD-15397,C1029,2025-03-20,online,,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-15398,C0758,2025-03-23,online,,P042,Gallery Frame Set (5),Decor,product,1,49.99,49.99,0
ORD-15398,C0758,2025-03-23,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15399,C1627,2025-03-15,online,,P050,Decorative Bookends (pair),Decor,product,2,34.99,69.98,0
ORD-15399,C1627,2025-03-15,online,,P060,Seagrass Basket Large,Storage,product,2,39.99,79.98,0
ORD-15400,C0312,2025-03-09,online,,P053,Outdoor Umbrella 9ft,Outdoor & Garden,product,3,129.99,389.97,0
ORD-15400,C0312,2025-03-09,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,49.99,0
ORD-15401,C0758,2025-03-26,online,,P043,Oversized Wall Mirror,Decor,product,2,179.99,341.98,5
ORD-15401,C0758,2025-03-26,online,,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,75.99,5
ORD-15401,C0758,2025-03-26,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,23.74,5
ORD-15402,C0363,2025-03-10,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-15403,C1748,2025-03-21,online,,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,2,59.99,119.98,0
ORD-15403,C1748,2025-03-21,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-15403,C1748,2025-03-21,online,,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-15404,C1434,2025-03-06,in-store,Nashville,P030,Bookcase 5-Tier,Furniture,product,1,189.99,189.99,0
ORD-15404,C1434,2025-03-06,in-store,Nashville,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-15405,C1218,2025-03-25,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15405,C1218,2025-03-25,online,,P058,Copper Watering Can,Outdoor & Garden,product,1,49.99,49.99,0
ORD-15405,C1218,2025-03-25,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-15406,C0164,2025-03-02,online,,P044,Ceramic Vase Collection (3),Decor,product,1,59.99,47.99,20
ORD-15407,C1401,2025-03-19,in-store,Portland,P055,Hanging Planter Set (3),Outdoor & Garden,product,2,44.99,76.48,15
ORD-15407,C1401,2025-03-19,in-store,Portland,P030,Bookcase 5-Tier,Furniture,product,1,189.99,161.49,15
ORD-15407,C1401,2025-03-19,in-store,Portland,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,76.48,15
ORD-15408,C0756,2025-03-15,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,3,54.99,164.97,0
ORD-15409,C1428,2025-03-18,online,,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,2,129.99,259.98,0
ORD-15409,C1428,2025-03-18,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15410,C1069,2025-03-22,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-15410,C1069,2025-03-22,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-15411,C0560,2025-03-25,online,,P023,Mid-Century Dining Table,Furniture,product,1,599.99,599.99,0
ORD-15411,C0560,2025-03-25,online,,P025,Marble Side Table,Furniture,product,2,199.99,399.98,0
ORD-15412,C0646,2025-03-18,online,,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,89.99,0
ORD-15412,C0646,2025-03-18,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15412,C0646,2025-03-18,online,,P033,Brass Table Lamp,Lighting,product,1,89.99,89.99,0
ORD-15412,C0646,2025-03-18,online,,P028,Velvet Armchair,Furniture,product,1,449.99,449.99,0
ORD-15413,C1560,2025-03-25,in-store,Portland,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-15413,C1560,2025-03-25,in-store,Portland,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-15413,C1560,2025-03-25,in-store,Portland,P066,Bathroom Shelf Unit,Storage,product,1,69.99,69.99,0
ORD-15414,C1464,2025-03-15,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-15415,C0122,2025-03-18,in-store,Chicago,P016,Down Comforter (Queen),Bedding & Bath,product,1,199.99,199.99,0
ORD-15416,C0971,2025-03-05,in-store,Los Angeles,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,1,34.99,34.99,0
ORD-15416,C0971,2025-03-05,in-store,Los Angeles,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-15416,C0971,2025-03-05,in-store,Los Angeles,P066,Bathroom Shelf Unit,Storage,product,3,69.99,209.97,0
ORD-15416,C0971,2025-03-05,in-store,Los Angeles,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,149.99,0
ORD-15417,C0944,2025-03-07,online,,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,349.99,0
ORD-15417,C0944,2025-03-07,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15418,C1266,2025-03-16,online,,P045,Dried Floral Arrangement,Decor,product,1,44.99,38.24,15
ORD-15418,C1266,2025-03-16,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,42.49,15
ORD-15418,C1266,2025-03-16,online,,P027,Rattan Accent Chair,Furniture,product,1,249.99,212.49,15
ORD-15419,C1475,2025-03-06,online,,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-15419,C1475,2025-03-06,online,,P029,Floating Wall Shelf Set (3),Furniture,product,3,79.99,239.97,0
ORD-15419,C1475,2025-03-06,online,,P027,Rattan Accent Chair,Furniture,product,1,249.99,249.99,0
ORD-15419,C1475,2025-03-06,online,,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,149.99,0
ORD-15420,C0846,2025-03-25,online,,P065,Entryway Coat Rack,Storage,product,2,89.99,179.98,0
ORD-15420,C0846,2025-03-25,online,,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-15420,C0846,2025-03-25,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-15421,C0595,2025-03-12,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,2,189.99,379.98,0
ORD-15422,C0008,2025-03-04,online,,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,1,34.99,29.74,15
ORD-15422,C0008,2025-03-04,online,,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,25.49,15
ORD-15423,C1179,2025-03-03,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,349.99,0
ORD-15423,C1179,2025-03-03,online,,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,109.99,0
ORD-15423,C1179,2025-03-03,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15424,C0015,2025-04-19,online,,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,332.49,5
ORD-15424,C0015,2025-04-19,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,28.49,5
ORD-15425,C1807,2025-04-27,online,,P031,Writing Desk,Furniture,product,2,279.99,559.98,0
ORD-15426,C1226,2025-04-14,online,,P050,Decorative Bookends (pair),Decor,product,1,34.99,33.24,5
ORD-15427,C1718,2025-04-09,online,,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,54.99,0
ORD-15428,C1648,2025-04-02,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-15428,C1648,2025-04-02,online,,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-15429,C0250,2025-04-12,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,67.99,15
ORD-15430,C0751,2025-04-22,online,,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,79.99,0
ORD-15431,C0193,2025-04-20,online,,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,224.99,10
ORD-15432,C1056,2025-04-22,online,,P059,Woven Storage Basket Set (4),Storage,product,3,54.99,164.97,0
ORD-15433,C0310,2025-04-23,online,,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-15433,C0310,2025-04-23,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-15434,C1767,2025-04-09,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,2,39.99,79.98,0
ORD-15434,C1767,2025-04-09,online,,P016,Down Comforter (Queen),Bedding & Bath,product,2,199.99,399.98,0
ORD-15435,C1896,2025-04-11,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-15436,C1232,2025-04-09,online,,P050,Decorative Bookends (pair),Decor,product,2,34.99,62.98,10
ORD-15437,C1730,2025-04-17,online,,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-15437,C1730,2025-04-17,online,,P044,Ceramic Vase Collection (3),Decor,product,1,59.99,59.99,0
ORD-15437,C1730,2025-04-17,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,2,89.99,179.98,0
ORD-15438,C0094,2025-04-24,online,,P063,Kitchen Drawer Organizer Set,Storage,product,2,34.99,69.98,0
ORD-15439,C0029,2025-04-25,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,40.49,10
ORD-15439,C0029,2025-04-25,online,,P049,Chunky Knit Throw Blanket,Decor,product,1,69.99,62.99,10
ORD-15440,C0866,2025-04-20,online,,P042,Gallery Frame Set (5),Decor,product,1,49.99,49.99,0
ORD-15441,C0372,2025-04-28,in-store,Los Angeles,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-15442,C1198,2025-04-16,online,,P058,Copper Watering Can,Outdoor & Garden,product,1,49.99,49.99,0
ORD-15442,C1198,2025-04-16,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-15443,C1334,2025-04-24,online,,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,249.99,0
ORD-15443,C1334,2025-04-24,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,349.99,0
ORD-15443,C1334,2025-04-24,online,,P032,Standing Desk Converter,Furniture,product,1,199.99,199.99,0
ORD-15444,C0952,2025-04-13,online,,P011,Espresso Machine,Kitchen & Dining,product,2,299.99,599.98,0
ORD-15445,C1674,2025-04-08,in-store,New York,P017,Weighted Blanket 15lb,Bedding & Bath,product,2,89.99,179.98,0
ORD-15446,C0926,2025-04-27,in-store,Portland,P057,Premium Garden Tool Set,Outdoor & Garden,product,1,69.99,69.99,0
ORD-15446,C0926,2025-04-27,in-store,Portland,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-15446,C0926,2025-04-27,in-store,Portland,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,44.99,0
ORD-15446,C0926,2025-04-27,in-store,Portland,P029,Floating Wall Shelf Set (3),Furniture,product,2,79.99,159.98,0
ORD-15447,C0787,2025-04-01,in-store,Austin,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,127.49,15
ORD-15448,C0564,2025-04-06,online,,S001,Interior Design Consultation (1hr),Services,service,1,175.00,175.00,0
ORD-15449,C0413,2025-04-11,in-store,Los Angeles,P016,Down Comforter (Queen),Bedding & Bath,product,1,199.99,199.99,0
ORD-15449,C0413,2025-04-11,in-store,Los Angeles,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,249.99,0
ORD-15449,C0413,2025-04-11,in-store,Los Angeles,P010,Wooden Serving Tray,Kitchen & Dining,product,3,39.99,119.97,0
ORD-15449,C0413,2025-04-11,in-store,Los Angeles,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-15450,C0908,2025-04-21,in-store,Portland,P036,Industrial Chandelier,Lighting,product,2,249.99,499.98,0
